Zone,PM25,Datetime_UTC,fire_count_regional,frp_regional_sum,hfi_weighted,fwi_mean,fire_count_local,frp_local_sum,PM25_lag_1h,PM25_lag_6h,PM25_lag_24h,PM25_lag_48h,PM25_roll_24h_mean,PM25_roll_24h_max,PM25_roll_7d_mean,frp_roll_24h_sum,frp_roll_72h_sum,hour,day_of_week,month,is_wildfire_season,season,alert
Lower Fraser Valley,3.403003,2022-01-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.248389,3.553861,3.470528,4.87075,3.785396541666667,6.799695,3.0072337508474574,0.0,0.0,6,3,1,0,Winter,0
Lower Fraser Valley,3.396389,2022-01-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.403003,4.174877,6.612889,4.426667,3.6513757083333336,6.799695,3.0105039630252097,0.0,0.0,7,3,1,0,Winter,0
Lower Fraser Valley,2.599449,2022-01-06 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.396389,3.648861,6.799695,4.067797,3.4763654583333334,4.813611,3.007078505,0.0,0.0,8,3,1,0,Winter,0
Lower Fraser Valley,1.994935,2022-01-06 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.599449,3.664778,4.510895,5.13321,3.3715337916666663,4.813611,2.998713682644628,0.0,0.0,9,3,1,0,Winter,0
Lower Fraser Valley,2.215278,2022-01-06 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.994935,4.045972,4.813611,3.975417,3.263269916666667,4.174877,2.9922920786885245,0.0,0.0,10,3,1,0,Winter,0
Lower Fraser Valley,1.760306,2022-01-06 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.215278,3.248389,3.852722,3.084528,3.176085916666667,4.174877,2.982275931707317,0.0,0.0,11,3,1,0,Winter,0
Lower Fraser Valley,1.661889,2022-01-06 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.760306,3.403003,3.642833,2.989989,3.093546583333333,4.174877,2.97162765,0.0,0.0,12,3,1,0,Winter,0
Lower Fraser Valley,1.688556,2022-01-06 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.661889,3.396389,3.098361,2.546833,3.034804708333333,4.174877,2.9613630767999997,0.0,0.0,13,3,1,0,Winter,0
Lower Fraser Valley,1.988667,2022-01-06 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.688556,2.599449,2.719917,2.558444,3.004335958333334,4.174877,2.9536432666666665,0.0,0.0,14,3,1,0,Winter,0
Lower Fraser Valley,2.543667,2022-01-06 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.988667,1.994935,2.7165,2.086944,2.997134583333333,4.174877,2.9504151070866143,0.0,0.0,15,3,1,0,Winter,0
Lower Fraser Valley,2.166806,2022-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.543667,2.215278,2.605172,1.943831,2.9788693333333334,4.174877,2.9442931609375,0.0,0.0,16,3,1,0,Winter,0
Lower Fraser Valley,2.057436,2022-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.166806,1.760306,2.91,2.331058,2.9433458333333333,4.174877,2.937418299224806,0.0,0.0,17,3,1,0,Winter,0
Lower Fraser Valley,1.959083,2022-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.057436,1.661889,3.326667,2.580719,2.886363166666667,4.174877,2.929892643076923,0.0,0.0,18,3,1,0,Winter,0
Lower Fraser Valley,2.414778,2022-01-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.959083,1.688556,3.620778,2.486892,2.836113166666667,4.174877,2.9259604702290076,0.0,0.0,19,3,1,0,Winter,0
Lower Fraser Valley,2.891917,2022-01-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.414778,1.988667,3.35425,2.671583,2.816849291666667,4.174877,2.925702565151515,0.0,0.0,20,3,1,0,Winter,0
Lower Fraser Valley,2.836722,2022-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.891917,2.543667,3.479445,4.230909,2.7900691666666666,4.174877,2.9250335383458648,0.0,0.0,21,3,1,0,Winter,0
Lower Fraser Valley,3.104333,2022-01-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.836722,2.166806,3.420444,3.497444,2.776897875,4.174877,2.9263715940298507,0.0,0.0,22,3,1,0,Winter,0
Lower Fraser Valley,2.992028,2022-01-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.104333,2.057436,3.625597,3.051389,2.7504991666666663,4.174877,2.9268579377777777,0.0,0.0,23,3,1,0,Winter,0
Lower Fraser Valley,2.863448,2022-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.992028,1.959083,3.553861,3.572011,2.7217319583333333,4.174877,2.9263916882352943,0.0,0.0,0,4,1,0,Winter,0
Lower Fraser Valley,3.947059,2022-01-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.863448,2.414778,4.174877,3.898962,2.712239541666667,4.045972,2.9338418145985403,0.0,0.0,1,4,1,0,Winter,0
Lower Fraser Valley,5.241139,2022-01-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.947059,2.891917,3.648861,3.515389,2.778584458333333,5.241139,2.95056135942029,0.0,0.0,2,4,1,0,Winter,0
Lower Fraser Valley,5.01,2022-01-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.241139,2.836722,3.664778,3.590389,2.834635375,5.241139,2.9653774647482014,0.0,0.0,3,4,1,0,Winter,0
Lower Fraser Valley,4.983556,2022-01-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.01,3.104333,4.045972,3.441472,2.873701375,5.241139,2.9797930257142857,0.0,0.0,4,4,1,0,Winter,0
Lower Fraser Valley,4.393195,2022-01-07 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.983556,2.992028,3.248389,4.248611,2.9214016249999997,5.241139,2.989817153191489,0.0,0.0,5,4,1,0,Winter,0
Lower Fraser Valley,3.750722,2022-01-07 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.393195,2.863448,3.403003,3.470528,2.935889916666666,5.241139,2.995175638028169,0.0,0.0,6,4,1,0,Winter,0
Lower Fraser Valley,2.789695,2022-01-07 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.750722,3.947059,3.396389,6.612889,2.910611,5.241139,2.9937387104895103,0.0,0.0,7,4,1,0,Winter,0
Lower Fraser Valley,2.31,2022-01-07 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.789695,5.241139,2.599449,6.799695,2.8985506250000004,5.241139,2.988990525,0.0,0.0,8,4,1,0,Winter,0
Lower Fraser Valley,1.962211,2022-01-07 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.31,5.01,1.994935,4.510895,2.8971871250000003,5.241139,2.9819092868965518,0.0,0.0,9,4,1,0,Winter,0
Lower Fraser Valley,1.699972,2022-01-07 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.962211,4.983556,2.215278,4.813611,2.8757160416666667,5.241139,2.9731288945205483,0.0,0.0,10,4,1,0,Winter,0
Lower Fraser Valley,1.882944,2022-01-07 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.699972,4.393195,1.760306,3.852722,2.880825958333333,5.241139,2.965712670748299,0.0,0.0,11,4,1,0,Winter,0
Lower Fraser Valley,1.819778,2022-01-07 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.882944,3.750722,1.661889,3.642833,2.887404666666667,5.241139,2.957969868918919,0.0,0.0,12,4,1,0,Winter,0
Lower Fraser Valley,1.739917,2022-01-07 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.819778,2.789695,1.688556,3.098361,2.8895447083333337,5.241139,2.9497950174496643,0.0,0.0,13,4,1,0,Winter,0
Lower Fraser Valley,2.033361,2022-01-07 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.739917,2.31,1.988667,2.719917,2.891406958333333,5.241139,2.9436854573333333,0.0,0.0,14,4,1,0,Winter,0
Lower Fraser Valley,2.083917,2022-01-07 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.033361,1.962211,2.543667,2.7165,2.872250708333333,5.241139,2.9379916264900663,0.0,0.0,15,4,1,0,Winter,0
Lower Fraser Valley,1.751836,2022-01-07 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.083917,1.699972,2.166806,2.605172,2.8549602916666665,5.241139,2.9301879710526313,0.0,0.0,16,4,1,0,Winter,0
Lower Fraser Valley,1.903791,2022-01-07 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.751836,1.882944,2.057436,2.91,2.8485584166666666,5.241139,2.923479494117647,0.0,0.0,17,4,1,0,Winter,0
Lower Fraser Valley,2.518158,2022-01-07 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.903791,1.819778,1.959083,3.326667,2.871853208333333,5.241139,2.9208475363636364,0.0,0.0,18,4,1,0,Winter,0
Lower Fraser Valley,3.089195,2022-01-07 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.518158,1.739917,2.414778,3.620778,2.8999539166666666,5.241139,2.921933649032258,0.0,0.0,19,4,1,0,Winter,0
Lower Fraser Valley,3.616822,2022-01-07 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.089195,2.033361,2.891917,3.35425,2.9301582916666664,5.241139,2.9263880615384616,0.0,0.0,20,4,1,0,Winter,0
Lower Fraser Valley,3.374926,2022-01-07 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.616822,2.083917,2.836722,3.479445,2.9525834583333332,5.241139,2.9292449910828027,0.0,0.0,21,4,1,0,Winter,0
Lower Fraser Valley,3.293861,2022-01-07 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.374926,1.751836,3.104333,3.420444,2.960480458333333,5.241139,2.9315526873417723,0.0,0.0,22,4,1,0,Winter,0
Lower Fraser Valley,3.268,2022-01-07 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.293861,1.903791,2.992028,3.625597,2.9719792916666665,5.241139,2.9336687081761004,0.0,0.0,23,4,1,0,Winter,0
Lower Fraser Valley,2.527806,2022-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.268,2.518158,2.863448,3.553861,2.9579942083333335,5.241139,2.93113206625,0.0,0.0,0,5,1,0,Winter,0
Lower Fraser Valley,1.935062,2022-01-08 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.527806,3.089195,3.947059,4.174877,2.8741609999999995,5.241139,2.924945295652174,0.0,0.0,1,5,1,0,Winter,0
Lower Fraser Valley,1.571694,2022-01-08 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.935062,3.616822,5.241139,3.648861,2.721267458333333,5.01,2.9165918925925927,0.0,0.0,2,5,1,0,Winter,0
Lower Fraser Valley,1.498917,2022-01-08 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.571694,3.374926,5.01,3.664778,2.5749723333333336,4.983556,2.9078945006134966,0.0,0.0,3,5,1,0,Winter,0
Lower Fraser Valley,1.77,2022-01-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.498917,3.293861,4.983556,4.045972,2.4410741666666667,4.393195,2.900956119512195,0.0,0.0,4,5,1,0,Winter,0
Lower Fraser Valley,2.489952,2022-01-08 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.77,3.268,4.393195,3.248389,2.361772375,3.750722,2.8984651854545453,0.0,0.0,5,5,1,0,Winter,0
Lower Fraser Valley,2.06,2022-01-08 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.489952,2.527806,3.750722,3.403003,2.2913256250000003,3.616822,2.8934141903614456,0.0,0.0,6,5,1,0,Winter,0
Lower Fraser Valley,2.533833,2022-01-08 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.06,1.935062,2.789695,3.396389,2.280664708333333,3.616822,2.8912610095808384,0.0,0.0,7,5,1,0,Winter,0
Lower Fraser Valley,2.8987,2022-01-08 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.533833,1.571694,2.31,2.599449,2.305193875,3.616822,2.8913052892857145,0.0,0.0,8,5,1,0,Winter,0
Lower Fraser Valley,3.596111,2022-01-08 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.8987,1.498917,1.962211,1.994935,2.3732730416666667,3.616822,2.8749049202380954,0.0,0.0,9,5,1,0,Winter,0
Lower Fraser Valley,3.333194,2022-01-08 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.596111,1.77,1.699972,2.215278,2.4413239583333333,3.616822,2.857245705952381,0.0,0.0,10,5,1,0,Winter,0
Lower Fraser Valley,3.560333,2022-01-08 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.333194,2.489952,1.882944,1.760306,2.5112151666666667,3.616822,2.845850467857143,0.0,0.0,11,5,1,0,Winter,0
Lower Fraser Valley,3.405833,2022-01-08 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.560333,2.06,1.819778,1.661889,2.577300791666667,3.616822,2.8411995095238094,0.0,0.0,12,5,1,0,Winter,0
Lower Fraser Valley,3.83,2022-01-08 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.405833,2.533833,1.739917,1.688556,2.6643875833333333,3.83,2.8436473428571425,0.0,0.0,13,5,1,0,Winter,0
Lower Fraser Valley,3.868417,2022-01-08 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.83,2.8987,2.033361,1.988667,2.7408482499999995,3.868417,2.8495318547619046,0.0,0.0,14,5,1,0,Winter,0
Lower Fraser Valley,3.71,2022-01-08 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.868417,3.596111,2.083917,2.543667,2.8086017083333332,3.868417,2.854489854761905,0.0,0.0,15,5,1,0,Winter,0
Lower Fraser Valley,3.31458,2022-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.71,3.333194,1.751836,2.166806,2.8737160416666665,3.868417,2.861281247619048,0.0,0.0,16,5,1,0,Winter,0
Lower Fraser Valley,3.431891,2022-01-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.31458,3.560333,1.903791,2.057436,2.937386875,3.868417,2.861295176190476,0.0,0.0,17,5,1,0,Winter,0
Lower Fraser Valley,3.41,2022-01-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.431891,3.405833,2.518158,1.959083,2.9745469583333333,3.868417,2.86162801547619,0.0,0.0,18,5,1,0,Winter,0
Lower Fraser Valley,3.62,2022-01-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3.83,3.089195,2.414778,2.9966638333333333,3.868417,2.8644676345238094,0.0,0.0,19,5,1,0,Winter,0
Lower Fraser Valley,4.054333,2022-01-08 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.62,3.868417,3.616822,2.891917,3.0148934583333333,4.054333,2.866412902380952,0.0,0.0,20,5,1,0,Winter,0
Lower Fraser Valley,3.876667,2022-01-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.054333,3.71,3.374926,2.836722,3.0357993333333333,4.054333,2.8702192833333333,0.0,0.0,21,5,1,0,Winter,0
Lower Fraser Valley,4.07,2022-01-08 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.876667,3.31458,3.293861,3.104333,3.0681384583333333,4.07,2.875966902380952,0.0,0.0,22,5,1,0,Winter,0
Lower Fraser Valley,4.656278,2022-01-08 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.07,3.431891,3.268,2.992028,3.125983375,4.656278,2.8849098607142856,0.0,0.0,23,5,1,0,Winter,0
Lower Fraser Valley,4.491055,2022-01-09 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.656278,3.41,2.527806,2.863448,3.207785416666667,4.656278,2.8955633785714285,0.0,0.0,0,6,1,0,Winter,0
Lower Fraser Valley,5.55,2022-01-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.491055,3.62,1.935062,3.947059,3.358407833333333,5.55,2.909421194047619,0.0,0.0,1,6,1,0,Winter,0
Lower Fraser Valley,5.301333,2022-01-09 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.55,4.054333,1.571694,5.241139,3.513809458333333,5.55,2.920844473809524,0.0,0.0,2,6,1,0,Winter,0
Lower Fraser Valley,5.465305,2022-01-09 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.301333,3.876667,1.498917,5.01,3.679075625,5.55,2.928691033333333,0.0,0.0,3,6,1,0,Winter,0
Lower Fraser Valley,6.934195,2022-01-09 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.465305,4.07,1.77,4.983556,3.8942504166666665,6.934195,2.9461738428571427,0.0,0.0,4,6,1,0,Winter,0
Lower Fraser Valley,6.18675,2022-01-09 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.934195,4.656278,2.489952,4.393195,4.048283666666667,6.934195,2.9628052892857144,0.0,0.0,5,6,1,0,Winter,0
Lower Fraser Valley,6.496444,2022-01-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.18675,4.491055,2.06,3.750722,4.2331355,6.934195,2.9828535690476192,0.0,0.0,6,6,1,0,Winter,0
Lower Fraser Valley,6.15,2022-01-09 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.496444,5.55,2.533833,2.789695,4.383809125,6.934195,3.002057438095238,0.0,0.0,7,6,1,0,Winter,0
Lower Fraser Valley,4.908861,2022-01-09 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.15,5.301333,2.8987,2.31,4.4675658333333335,6.934195,3.015693479761905,0.0,0.0,8,6,1,0,Winter,0
Lower Fraser Valley,3.546699,2022-01-09 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.908861,5.465305,3.596111,1.962211,4.465507,6.934195,3.0198577297619047,0.0,0.0,9,6,1,0,Winter,0
Lower Fraser Valley,2.692403,2022-01-09 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.546699,6.934195,3.333194,1.699972,4.438807375,6.934195,3.0211530333333334,0.0,0.0,10,6,1,0,Winter,0
Lower Fraser Valley,2.270306,2022-01-09 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.692403,6.18675,3.560333,1.882944,4.38505625,6.934195,3.023770592857143,0.0,0.0,11,6,1,0,Winter,0
Lower Fraser Valley,2.4625,2022-01-09 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.270306,6.496444,3.405833,1.819778,4.345750708333333,6.934195,3.029430479761905,0.0,0.0,12,6,1,0,Winter,0
Lower Fraser Valley,1.755639,2022-01-09 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.4625,6.15,3.83,1.739917,4.2593190000000005,6.934195,3.0332543904761904,0.0,0.0,13,6,1,0,Winter,0
Lower Fraser Valley,1.933036,2022-01-09 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.755639,4.908861,3.868417,2.033361,4.178678125,6.934195,3.0370841345238095,0.0,0.0,14,6,1,0,Winter,0
Lower Fraser Valley,1.602444,2022-01-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.933036,3.546699,3.71,2.083917,4.0908632916666665,6.934195,3.0369361464285713,0.0,0.0,15,6,1,0,Winter,0
Lower Fraser Valley,1.790806,2022-01-09 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.602444,2.692403,3.31458,1.751836,4.027372708333334,6.934195,3.0394649202380952,0.0,0.0,16,6,1,0,Winter,0
Lower Fraser Valley,2.313987,2022-01-09 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.790806,2.270306,3.431891,1.903791,3.9807933749999997,6.934195,3.041204920238095,0.0,0.0,17,6,1,0,Winter,0
Lower Fraser Valley,2.549111,2022-01-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.313987,2.4625,3.41,2.518158,3.9449229999999997,6.934195,3.0424271404761902,0.0,0.0,18,6,1,0,Winter,0
Lower Fraser Valley,2.833139,2022-01-09 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.549111,1.755639,3.62,3.089195,3.9121371249999997,6.934195,3.0449555809523807,0.0,0.0,19,6,1,0,Winter,0
Lower Fraser Valley,2.598083,2022-01-09 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.833139,1.933036,4.054333,3.616822,3.8514600416666664,6.934195,3.0435103071428573,0.0,0.0,20,6,1,0,Winter,0
Lower Fraser Valley,2.93,2022-01-09 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.598083,1.602444,3.876667,3.374926,3.812015583333333,6.934195,3.0405936404761906,0.0,0.0,21,6,1,0,Winter,0
Lower Fraser Valley,2.6255,2022-01-09 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.93,1.790806,4.07,3.293861,3.7518280833333333,6.934195,3.040033783333333,0.0,0.0,22,6,1,0,Winter,0
Lower Fraser Valley,2.742056,2022-01-09 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.6255,2.313987,4.656278,3.268,3.672068833333334,6.934195,3.0417085511904762,0.0,0.0,23,6,1,0,Winter,0
Lower Fraser Valley,3.822194,2022-01-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.742056,2.549111,4.491055,2.527806,3.644199625,6.934195,3.0486263726190477,0.0,0.0,0,0,1,0,Winter,0
Lower Fraser Valley,4.258072,2022-01-10 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.822194,2.833139,5.55,1.935062,3.5903692916666667,6.934195,3.0624997,0.0,0.0,1,0,1,0,Winter,0
Lower Fraser Valley,7.259056,2022-01-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.258072,2.598083,5.301333,1.571694,3.6719410833333335,7.259056,3.08826789047619,0.0,0.0,2,0,1,0,Winter,0
Lower Fraser Valley,7.058333,2022-01-10 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.259056,2.93,5.465305,1.498917,3.73831725,7.259056,3.113864944047619,0.0,0.0,3,0,1,0,Winter,0
Lower Fraser Valley,5.667972,2022-01-10 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.058333,2.6255,6.934195,1.77,3.6855579583333333,7.259056,3.132711896428571,0.0,0.0,4,0,1,0,Winter,0
Lower Fraser Valley,5.105055,2022-01-10 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.667972,2.742056,6.18675,2.489952,3.640487333333333,7.259056,3.149705938095238,0.0,0.0,5,0,1,0,Winter,0
Lower Fraser Valley,4.891861,2022-01-10 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,5.105055,3.822194,6.496444,2.06,3.5736297083333333,7.259056,3.167276539285715,0.0,0.0,6,0,1,0,Winter,0
Lower Fraser Valley,3.788528,2022-01-10 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.891861,4.258072,6.15,2.533833,3.4752350416666666,7.259056,3.1747424797619046,0.0,0.0,7,0,1,0,Winter,0
Lower Fraser Valley,2.893139,2022-01-10 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.788528,7.259056,4.908861,2.8987,3.3912466249999995,7.259056,3.1813384619047618,0.0,0.0,8,0,1,0,Winter,0
Lower Fraser Valley,2.470588,2022-01-10 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.893139,7.058333,3.546699,3.596111,3.346408666666667,7.259056,3.185706455952381,0.0,0.0,9,0,1,0,Winter,0
Lower Fraser Valley,1.978333,2022-01-10 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.470588,5.667972,2.692403,3.333194,3.3166557500000002,7.259056,3.1883651821428574,0.0,0.0,10,0,1,0,Winter,0
Lower Fraser Valley,2.202861,2022-01-10 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.978333,5.105055,2.270306,3.560333,3.3138455416666663,7.259056,3.192444217857143,0.0,0.0,11,0,1,0,Winter,0
Lower Fraser Valley,1.826667,2022-01-10 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.202861,4.891861,2.4625,3.405833,3.2873524999999995,7.259056,3.1947967357142852,0.0,0.0,12,0,1,0,Winter,0
Lower Fraser Valley,2.022056,2022-01-10 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.826667,3.788528,1.755639,3.83,3.298453208333333,7.259056,3.1977705869047615,0.0,0.0,13,0,1,0,Winter,0
Lower Fraser Valley,1.655,2022-01-10 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.022056,2.893139,1.933036,3.868417,3.2868683750000005,7.259056,3.198444527380953,0.0,0.0,14,0,1,0,Winter,0
Lower Fraser Valley,1.751667,2022-01-10 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.655,2.470588,1.602444,3.71,3.293086,7.259056,3.2009724738095238,0.0,0.0,15,0,1,0,Winter,0
Lower Fraser Valley,2.214833,2022-01-10 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.751667,1.978333,1.790806,3.31458,3.3107537916666665,7.259056,3.2085068630952387,0.0,0.0,16,0,1,0,Winter,0
Lower Fraser Valley,3.063366,2022-01-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.214833,2.202861,2.313987,3.431891,3.3419779166666665,7.259056,3.2203000952380956,0.0,0.0,17,0,1,0,Winter,0
Lower Fraser Valley,3.013083,2022-01-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.063366,1.826667,2.549111,3.41,3.361310083333333,7.259056,3.227768017857142,0.0,0.0,18,0,1,0,Winter,0
Lower Fraser Valley,3.022819,2022-01-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.013083,2.022056,2.833139,3.62,3.3692134166666663,7.259056,3.23545725,0.0,0.0,19,0,1,0,Winter,0
Lower Fraser Valley,3.436278,2022-01-10 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.022819,1.655,2.598083,4.054333,3.404138208333333,7.259056,3.2449883333333336,0.0,0.0,20,0,1,0,Winter,0
Lower Fraser Valley,4.031861,2022-01-10 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.436278,1.751667,2.93,3.876667,3.4500490833333335,7.259056,3.2604374047619054,0.0,0.0,21,0,1,0,Winter,0
Lower Fraser Valley,4.270056,2022-01-10 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.031861,2.214833,2.6255,4.07,3.51857225,7.259056,3.2792151845238093,0.0,0.0,22,0,1,0,Winter,0
Lower Fraser Valley,4.006278,2022-01-10 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.270056,3.063366,2.742056,4.656278,3.571248166666667,7.259056,3.291780333333333,0.0,0.0,23,0,1,0,Winter,0
Lower Fraser Valley,3.930583,2022-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.006278,3.013083,3.822194,4.491055,3.5757643750000003,7.259056,3.3042391607142862,0.0,0.0,0,1,1,0,Winter,0
